Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
49,"D Taibi, J Spillner, K Wawruch","Serverless computing-where are we now, and where are we heading?",2020,"IEEE software","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9305905/","https://scholar.google.com/scholar?cites=18006108589634878747&as_sdt=2005&sciodt=0,5&hl=en",78,"2023-11-04 14:24:16","","","","",,,,,49,16.33,16,3,3,"… Serverless computing is a new paradigm that provides a platform … serverless solutions introduce several new issues that companies need to tackle. In this article, we introduce serverless …","https://ieeexplore.ieee.org/iel7/52/9305888/09305905.pdf","https://scholar.google.com/scholar?q=related:G_1LoFyM4vkJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
41,"D Taibi, N El Ioini, C Pahl, JRS Niederkofler","Patterns for serverless functions (function-as-a-service): A multivocal literature review",2020,"","trepo.tuni.fi","https://trepo.tuni.fi/handle/10024/129923","https://scholar.google.com/scholar?cites=18007234522094883601&as_sdt=2005&sciodt=0,5&hl=en",88,"2023-11-04 14:24:16","","","","",,,,,41,13.67,10,4,3,"[Context] Serverless is a recent … Serverless, by migrating existing applications to this new paradigm. Different practitioners proposed patterns for composing and managing serverless …","https://trepo.tuni.fi/bitstream/handle/10024/129923/Patterns_for_serverless_functions_2020.pdf?sequence=1","https://scholar.google.com/scholar?q=related:EdOdNGSM5vkJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
11,"D Taibi, N El Ioini, C Pahl…","Serverless cloud computing (function-as-a-service) patterns: A multivocal literature review",2020,"Proceedings of the 10th …","researchgate.net","https://www.researchgate.net/profile/Davide-Taibi/publication/340121613_Patterns_for_Serverless_Functions_Function-as-a-Service_A_Multivocal_Literature_Review/links/5e79f9fb92851c3091392bd4/Patterns-for-Serverless-Functions-Function-as-a-Service-A-Multivocal-Literature-Review.pdf","https://scholar.google.com/scholar?cites=11589931353477824817&as_sdt=2005&sciodt=0,5&hl=en",270,"2023-11-04 14:24:16","PDF","","","",,,,,11,3.67,3,4,3,"Abstract:[Context] Serverless is a … Serverless, by migrating existing applications to this new paradigm. Different practitioners proposed patterns for composing and managing serverless …","https://www.researchgate.net/profile/Davide-Taibi/publication/340121613_Patterns_for_Serverless_Functions_Function-as-a-Service_A_Multivocal_Literature_Review/links/5e79f9fb92851c3091392bd4/Patterns-for-Serverless-Functions-Function-as-a-Service-A-Multivocal-Literature-Review.pdf","https://scholar.google.com/scholar?q=related:MUE17yi116AJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
110,"D Ustiugov, P Petrov, M Kogias, E Bugnion…","Benchmarking, analysis, and optimization of serverless function snapshots",2021,"Proceedings of the 26th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3445814.3446714","https://scholar.google.com/scholar?cites=6562872125619697091&as_sdt=2005&sciodt=0,5&hl=en",43,"2023-11-04 14:24:16","","10.1145/3445814.3446714","","",,,,,110,55.00,22,5,2,"… serverless computing, this work introduces vHive, an open-source framework for serverless … systems researchers to innovate across the entire serverless stack.Existing open-source …","https://arxiv.org/pdf/2101.09355","https://scholar.google.com/scholar?q=related:w_XfOW0BFFsJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
21,"D Ustiugov, T Amariucai, B Grot","Analyzing tail latency in serverless clouds with stellar",2021,"2021 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9668286/","https://scholar.google.com/scholar?cites=16639856941966076767&as_sdt=2005&sciodt=0,5&hl=en",310,"2023-11-04 14:24:16","","","","",,,,,21,10.50,7,3,2,"… of serverless deployments. STeLLAR … serverless clouds and reveal that storage accesses and bursty function invocation traffic are key factors impacting tail latency in modern serverless …","https://www.pure.ed.ac.uk/ws/files/228392988/Analyzing_Tail_Latency_USTIGOV_DOA27092021_AFV.pdf","https://scholar.google.com/scholar?q=related:X6s0G7ql7OYJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
10,"D Zanon","Building Serverless Web Applications",2017,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=5eZDDwAAQBAJ&oi=fnd&pg=PP3&dq=serverless&ots=XLwRJGiBbi&sig=-WH89HFL3_pYkjC6RBQOgSzovIE","https://scholar.google.com/scholar?cites=3235021431624674461&as_sdt=2005&sciodt=0,5&hl=en",459,"2023-11-04 14:24:16","BOOK","","","",,,,,10,1.67,10,1,6,"… to use serverless, this book offers a broader view on the subject. Serverless is frequently associated with FaaS and people don't realize that you can do much more with serverless than …","","https://scholar.google.com/scholar?q=related:nazDKNoa5SwJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
250,"DA Bryan, BB Lowekamp…","Sosimple: A serverless, standards-based, p2p sip communication system",2005,"… International Workshop on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1652335/","https://scholar.google.com/scholar?cites=10766170840207112354&as_sdt=2005&sciodt=0,5&hl=en",165,"2023-11-04 14:24:16","","","","",,,,,250,13.89,83,3,18,"Voice over IP (VoIP) and instant messaging (IM) systems to date have either followed a client-server model or have required the use of clients that do not follow any VoIP or IM standard. …","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=d233b94e1dd786f1efacb1f20d83c4f29998f7da","https://scholar.google.com/scholar?q=related:ori2aVYfaZUJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
4,"DH Liu, A Levy, S Noghabi, S Burckhardt","Doing More with Less: Orchestrating Serverless Applications without an Orchestrator",2023,"20th USENIX Symposium on …","usenix.org","https://www.usenix.org/conference/nsdi23/presentation/liu-david","https://scholar.google.com/scholar?cites=8863712060995471550&as_sdt=2005&sciodt=0,5&hl=en",288,"2023-11-04 14:24:16","","","","",,,,,4,4.00,1,4,1,"… standalone orchestrators for serverless applications are unnecessary. Furthermore, we argue that application-level orchestration is better for both serverless providers and developers. It …","https://www.usenix.org/system/files/nsdi23-liu-david.pdf","https://scholar.google.com/scholar?q=related:vgj7Uig7AnsJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
1,"DH Sallo, G Kecskemeti","Enriching computing simulators by generating realistic serverless traces",2023,"Journal of Cloud Computing","Springer","https://link.springer.com/article/10.1186/s13677-023-00397-8","https://scholar.google.com/scholar?cites=15919690651252186235&as_sdt=2005&sciodt=0,5&hl=en",491,"2023-11-04 14:24:16","HTML","10.1186/s13677-023-00397-8","","",,,,,1,1.00,1,2,1,"… Due to serverless computing’s recency, typical workload … approach for generating realistic serverless traces. We enhance … support reproducibility in the serverless research community. …","https://link.springer.com/article/10.1186/s13677-023-00397-8","https://scholar.google.com/scholar?q=related:e1z-GU0a7twJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
31,"DM Naranjo, S Risco, C de Alfonso, A Pérez…","Accelerated serverless computing based on GPU virtualization",2020,"Journal of Parallel and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0743731519303533","https://scholar.google.com/scholar?cites=2544281378141259354&as_sdt=2005&sciodt=0,5&hl=en",295,"2023-11-04 14:24:16","","","","",,,,,31,10.33,6,5,3,"This paper introduces a platform to support serverless computing for scalable event-driven data processing that features a multi-level elasticity approach combined with virtualization of …","https://riunet.upv.es/bitstream/handle/10251/161846/Naranjo-Delgado%3BRisco%3BAlfonso%20-%20Accelerated%20serverless%20computing%20based%20on%20GPU%20virtualization.pdf?sequence=7","https://scholar.google.com/scholar?q=related:WkbA6G4aTyMJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
10,"DS Jegan, L Wang, S Bhagat, T Ristenpart…","Guarding serverless applications with seclambda",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2011.05322","https://scholar.google.com/scholar?cites=2105759232315514043&as_sdt=2005&sciodt=0,5&hl=en",325,"2023-11-04 14:24:16","","","","",,,,,10,3.33,2,5,3,"… serverless applications, we identify several common design patterns that could be leveraged to improve serverless … against serverless, the limitations of existing serverless security tools, …","https://arxiv.org/pdf/2011.05322","https://scholar.google.com/scholar?q=related:u1yqcN0oOR0J:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
37,"E Al-Masri, I Diabate, R Jain, MHL Lam…","A serverless IoT architecture for smart waste management systems",2018,"… on Industrial Internet …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8539123/","https://scholar.google.com/scholar?cites=6634181837836573930&as_sdt=2005&sciodt=0,5&hl=en",308,"2023-11-04 14:24:16","","","","",,,,,37,7.40,7,5,5,"… To overcome these challenges and more, we introduce recycle.io, a serverless Internet of Things (IoT) architecture for smart waste management systems. Using recycle.io, it is then …","https://www.researchgate.net/profile/Eyhab_Al-Masri/publication/329065643_A_Serverless_IoT_Architecture_for_Smart_Waste_Management_Systems/links/6295572655273755ebc4c27e/A-Serverless-IoT-Architecture-for-Smart-Waste-Management-Systems.pdf","https://scholar.google.com/scholar?q=related:6tyYaztZEVwJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
33,"E De Lara, CS Gomes, S Langridge…","Hierarchical serverless computing for the mobile edge",2016,"2016 IEEE/ACM …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7774691/","https://scholar.google.com/scholar?cites=9941368933236190211&as_sdt=2005&sciodt=0,5&hl=en",381,"2023-11-04 14:24:16","","","","",,,,,33,4.71,8,4,7,"EdgeScale is a new platform that leverages serveless cloud computing to enable storage and processing on a hierarchy of data centers positioned over the geographic span of a …","","https://scholar.google.com/scholar?q=related:A6ylhl_W9okJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
56,"E Handoyo, M Arfan, YAA Soetrisno…","Ticketing chatbot service using serverless NLP technology",2018,"2018 5th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8576921/","https://scholar.google.com/scholar?cites=3038648118464654891&as_sdt=2005&sciodt=0,5&hl=en",296,"2023-11-04 14:24:16","","","","",,,,,56,11.20,14,4,5,"… to serverless function so can return some specific response. For specific location intent response, the Serverless … In Section 2 we provide methods of NLP and serverless programming …","http://eprints.undip.ac.id/71366/1/C10_Ticketing_Chatbot_Service_using_Serverless_NLP_Technology.pdf","https://scholar.google.com/scholar?q=related:K65-Ql1yKyoJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
12,"E Hunhoff, S Irshad, V Thurimella, A Tariq…","Proactive serverless function resource management",2020,"… Workshop on Serverless …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3429880.3430102","https://scholar.google.com/scholar?cites=1761223659706662271&as_sdt=2005&sciodt=0,5&hl=en",377,"2023-11-04 14:24:16","","10.1145/3429880.3430102","","",,,,,12,4.00,2,5,3,"… This paper introduces a new primitive to serverless language runtimes called freshen. With … This proactive technique allows for overheads associated with serverless functions to be …","https://arxiv.org/pdf/2010.04312","https://scholar.google.com/scholar?q=related:fz3UTpYfcRgJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
611,"E Jonas, J Schleier-Smith, V Sreekanti, CC Tsai…","Cloud programming simplified: A berkeley view on serverless computing",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1902.03383","https://scholar.google.com/scholar?cites=8802169943959045296&as_sdt=2005&sciodt=0,5&hl=en",4,"2023-11-04 14:24:16","","","","",,,,,611,152.75,122,5,4,"… distinctions between serverless and serverful computing: 7Although several serverless computing … , we believe the greatest upside potential for serverless is using high-level languages. …","https://arxiv.org/pdf/1902.03383","https://scholar.google.com/scholar?q=related:sIRMmu2WJ3oJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
15,"E Marin, D Perino, R Di Pietro","Serverless computing: a security perspective",2022,"Journal of …","journalofcloudcomputing …","https://journalofcloudcomputing.springeropen.com/articles/10.1186/s13677-022-00347-w","https://scholar.google.com/scholar?cites=15772202758441219463&as_sdt=2005&sciodt=0,5&hl=en",155,"2023-11-04 14:24:16","HTML","10.1186/s13677-022-00347-w","","",,,,,15,15.00,5,3,1,"… computing, its advantages, the components any serverless platform is composed of and the … serverless that are beneficial security-wise while in Section 5 we cover aspects of serverless …","https://journalofcloudcomputing.springeropen.com/articles/10.1186/s13677-022-00347-w","https://scholar.google.com/scholar?q=related:hzVTFtge4toJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
321,"E Oakes, L Yang, D Zhou, K Houck, T Harter…","{SOCK}: Rapid task provisioning with {Serverless-Optimized} containers",2018,"2018 USENIX annual …","usenix.org","https://www.usenix.org/conference/atc18/presentation/oakes","https://scholar.google.com/scholar?cites=18182426796951720596&as_sdt=2005&sciodt=0,5&hl=en",68,"2023-11-04 14:24:16","","","","",,,,,321,64.20,54,6,5,"… 2.4 Serverless Implications Our results have several implications for the design of serverless containers. First, in a serverless environment, all handlers run on one of a few base images, …","https://www.usenix.org/system/files/conference/atc18/atc18-oakes.pdf","https://scholar.google.com/scholar?q=related:lNLZUtb0VPwJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
5,"E Paraskevoulakou, D Kyriazis","ML-FaaS: Towards exploiting the serverless paradigm to facilitate Machine Learning Functions as a Service",2023,"IEEE Transactions on Network …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10025851/","https://scholar.google.com/scholar?cites=8361482401936064035&as_sdt=2005&sciodt=0,5&hl=en",302,"2023-11-04 14:24:16","","","","",,,,,5,5.00,3,2,1,"Serverless computing has emerged as a revolutionary model … means to realize efficient serverless offerings. Following the … -scale IT projects, the serverless model introduces even more …","","https://scholar.google.com/scholar?q=related:Iz4Ui_HzCXQJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
45,"E Tanin, A Harwood, H Samet, S Nutanong…","A serverless 3D world",2004,"Proceedings of the 12th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1032222.1032246","https://scholar.google.com/scholar?cites=6378703826603577281&as_sdt=2005&sciodt=0,5&hl=en",402,"2023-11-04 14:24:16","","10.1145/1032222.1032246","","",,,,,45,2.37,9,5,19,"Online multi-participant virtual-world systems have attracted significant interest from the Internet community but are hindered by their inability to efficiently support interactivity for a large …","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=45ff5a6d7fb1c9ace83f033faf4fc5fc4c741bc0","https://scholar.google.com/scholar?q=related:wY8hoFW1hVgJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
